2000fal 0.236724 0.221431 0.321877 114.944 116.067 92.1759 81.3792 0.18398 0.19029 0.257277 122.533 122.597 93.8314 90.9642
0001win 0.291888 0.300945 0.41122 121.451 121.143 96.7402 83.4167 0.21317 0.189679 0.255699 110.952 112.646 88.1017 80.1036
2001spr 0.201301 0.217063 0.308952 107.312 106.395 86.891 70.3117 0.237987 0.246077 0.301589 129.193 128.45 104.273 92.0061
2001sum 0.254984 0.243235 0.313709 80.7073 81.3456 69.4028 49.0789 0.211288 0.202714 0.246225 132.535 133.119 112.843 87.5253
2001fal 0.295277 0.271674 0.402865 112.238 114.145 93.9779 72.5912 0.308225 0.313714 0.398794 109.907 111.252 92.598 76.3964
0102win 0.31688 0.329024 0.377607 123.648 121.86 103.409 80.3058 0.231368 0.245789 0.296806 109.055 108.47 92.6795 72.6554
2002spr 0.202518 0.225713 0.308905 107.479 105.508 87.7659 67.3862 0.302446 0.285323 0.326705 128.34 129.265 110.802 88.3444
2002sum 0.266047 0.225503 0.338966 82.3796 83.9928 69.2691 51.6637 0.304376 0.320096 0.395308 133.188 131.812 109.747 91.7378
2002fal 0.285195 0.299401 0.389153 114.603 112.681 94.4855 73.9843 0.281547 0.265922 0.316146 115.063 116.295 99.6067 78.8792
0203win 0.33687 0.325394 0.398631 124.793 123.867 105.149 80.2655 0.214541 0.228019 0.26731 105.95 104.742 89.2295 69.8431
2003spr 0.266872 0.273252 0.354402 102.629 101.856 85.2482 63.8333 0.256412 0.225045 0.291974 127.77 128.85 107.043 84.6368
2003sum 0.28208 0.263612 0.354682 79.1878 78.8768 66.8597 48.0661 0.282607 0.291866 0.369841 135.692 132.76 111.179 88.0101
2003fal 0.320491 0.311828 0.418855 117.444 116.78 96.0399 74.9371 0.231923 0.240361 0.294413 117.473 115.877 96.89 75.0487
0304win 0.282733 0.294842 0.369922 126.147 123.46 103.545 79.2442 0.224498 0.221527 0.283652 109.031 107.927 92.0999 66.1052
2000sum 0.14718 0.154994 0.193159 85.7856 85.5623 70.0425 56.4424 0.163003 0.190735 0.259641 147.033 146.142 112.042 108.607
2000fal 0.198196 0.186933 0.273975 119.846 120.484 94.5547 84.8314 0.155185 0.163493 0.231298 125.406 125.882 95.0305 92.4839
0001win 0.242379 0.257059 0.365643 127.24 125.825 99.9487 87.2588 0.173798 0.147076 0.213159 113.355 115.859 89.5987 81.3981
2001spr 0.175411 0.181478 0.260068 108.977 108.387 87.98 72.2072 0.181885 0.205294 0.25542 135.097 133.855 106.879 94.8233
2001sum 0.210115 0.199816 0.25654 83.5332 84.2654 71.7576 50.6653 0.164068 0.153869 0.200014 136.364 137.806 114.77 89.6872
2001fal 0.254699 0.219983 0.337292 117.118 119.528 98.3473 75.2627 0.264097 0.288625 0.378098 113.514 114.497 93.7047 77.4776
0102win 0.258354 0.265269 0.318196 128.821 127.829 107.154 83.4437 0.185587 0.198965 0.2513 112.93 112.556 95.0036 73.5936
2002spr 0.142345 0.173778 0.258604 110.393 107.831 88.8605 68.5873 0.248681 0.246466 0.284309 133.33 133.605 113.86 89.9548
2002sum 0.219572 0.189939 0.304844 85.227 86.3232 70.5853 53.3827 0.255934 0.276964 0.344389 138.115 136.676 112.951 93.3874
2002fal 0.24182 0.237997 0.336901 119.008 118.09 97.5947 76.7179 0.222739 0.198854 0.273087 119.762 121.078 101.335 79.945
0203win 0.265815 0.270386 0.34836 131.309 129.305 107.688 83.3865 0.148996 0.160908 0.19089 111.41 110.614 92.7452 70.9512
2003spr 0.217555 0.211968 0.305319 105.462 105.569 87.0015 65.5659 0.203321 0.166038 0.242099 132.925 134.851 110.033 87.0599
2003sum 0.231577 0.193349 0.298869 82.328 82.9317 68.8972 49.9297 0.218077 0.241646 0.31622 142.075 137.8 114.278 91.6415
2003fal 0.268326 0.263338 0.361452 121.832 120.927 99.6174 77.978 0.173227 0.179143 0.242545 121.699 120.545 98.6967 77.5415
